2024-12-13 03:08:25,387 | INFO | embeddings | Initialized sentence-transformers/all-MiniLM-L6-v2 on cpu (torch dtype: cpu)
2024-12-13 03:55:27,440 | INFO | logging | Request feaf39a3-5927-487d-9f0c-3eabb7ec7b36 completed: POST /api/v1/chat - Status: 200 - Took: 8338.01ms
2024-12-13 03:55:27,441 | DEBUG | timing | Request processed: POST /api/v1/chat - Took: 8338.58ms
2024-12-13 03:55:27,488 | INFO | logging | Request f26aff2c-07be-4597-b848-029532c7518b started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:55:27,488 | INFO | logging | Request f26aff2c-07be-4597-b848-029532c7518b completed: GET /api/v1/health - Status: 200 - Took: 0.64ms
2024-12-13 03:55:27,489 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 0.94ms
2024-12-13 03:55:32,521 | INFO | logging | Request 3e7fcd1c-31c1-4c36-bbba-e77d59a09daf started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:55:32,522 | INFO | logging | Request 3e7fcd1c-31c1-4c36-bbba-e77d59a09daf completed: GET /api/v1/health - Status: 200 - Took: 0.73ms
2024-12-13 03:55:32,522 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.10ms
2024-12-13 03:55:37,556 | INFO | logging | Request 38b5193c-916d-498d-b60b-3ac7a0583dcd started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:55:37,557 | INFO | logging | Request 38b5193c-916d-498d-b60b-3ac7a0583dcd completed: GET /api/v1/health - Status: 200 - Took: 0.57ms
2024-12-13 03:55:37,557 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 0.89ms
2024-12-13 03:55:42,583 | INFO | logging | Request 2514df5c-fa09-41bd-918d-57a51ce9413d started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:55:42,583 | INFO | logging | Request 2514df5c-fa09-41bd-918d-57a51ce9413d completed: GET /api/v1/health - Status: 200 - Took: 0.52ms
2024-12-13 03:55:42,583 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 0.89ms
2024-12-13 03:55:47,613 | INFO | logging | Request 04c5598e-c7f2-43be-bba9-3238d6b30efe started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:55:47,614 | INFO | logging | Request 04c5598e-c7f2-43be-bba9-3238d6b30efe completed: GET /api/v1/health - Status: 200 - Took: 0.71ms
2024-12-13 03:55:47,614 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.10ms
2024-12-13 03:55:52,660 | INFO | logging | Request 492ea6b8-3e3c-42ab-8381-ba3a1bef10cb started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:55:52,661 | INFO | logging | Request 492ea6b8-3e3c-42ab-8381-ba3a1bef10cb completed: GET /api/v1/health - Status: 200 - Took: 1.07ms
2024-12-13 03:55:52,662 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.65ms
2024-12-13 03:55:57,691 | INFO | logging | Request 5fabc1c5-d73b-498d-af7f-ddb3970b80bd started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:55:57,691 | INFO | logging | Request 5fabc1c5-d73b-498d-af7f-ddb3970b80bd completed: GET /api/v1/health - Status: 200 - Took: 0.45ms
2024-12-13 03:55:57,692 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 0.73ms
2024-12-13 03:56:02,717 | INFO | logging | Request a772270e-3b80-4cf0-974f-f50ce0465eb6 started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:56:02,718 | INFO | logging | Request a772270e-3b80-4cf0-974f-f50ce0465eb6 completed: GET /api/v1/health - Status: 200 - Took: 0.72ms
2024-12-13 03:56:02,718 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.17ms
2024-12-13 03:56:07,769 | INFO | logging | Request f4821523-439b-4777-a704-0845a4198969 started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:56:07,770 | INFO | logging | Request f4821523-439b-4777-a704-0845a4198969 completed: GET /api/v1/health - Status: 200 - Took: 0.91ms
2024-12-13 03:56:07,770 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.39ms
2024-12-13 03:56:12,801 | INFO | logging | Request 52100406-1823-450b-94b2-5ec65c381d4e started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:56:12,802 | INFO | logging | Request 52100406-1823-450b-94b2-5ec65c381d4e completed: GET /api/v1/health - Status: 200 - Took: 0.64ms
2024-12-13 03:56:12,802 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 0.93ms
2024-12-13 03:56:20,157 | INFO | logging | Request c10dfd69-e03a-4167-b4d7-bd55c10eb2ee started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:56:20,158 | INFO | logging | Request c10dfd69-e03a-4167-b4d7-bd55c10eb2ee completed: GET /api/v1/health - Status: 200 - Took: 0.57ms
2024-12-13 03:56:20,158 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.01ms
2024-12-13 03:56:25,184 | INFO | logging | Request cceccd90-e9db-4c00-b11b-e19c98f6ba69 started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:56:25,185 | INFO | logging | Request cceccd90-e9db-4c00-b11b-e19c98f6ba69 completed: GET /api/v1/health - Status: 200 - Took: 0.66ms
2024-12-13 03:56:25,185 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 0.98ms
2024-12-13 03:56:30,213 | INFO | logging | Request e18ce6c7-94bc-4b33-9c59-881bd7d1f822 started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:56:30,213 | INFO | logging | Request e18ce6c7-94bc-4b33-9c59-881bd7d1f822 completed: GET /api/v1/health - Status: 200 - Took: 0.60ms
2024-12-13 03:56:30,214 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.01ms
2024-12-13 03:56:35,269 | INFO | logging | Request 8c6a04e7-7671-4c8f-9da7-dc170e73d8f0 started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:56:35,269 | INFO | logging | Request 8c6a04e7-7671-4c8f-9da7-dc170e73d8f0 completed: GET /api/v1/health - Status: 200 - Took: 0.60ms
2024-12-13 03:56:35,269 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 0.93ms
2024-12-13 03:56:40,296 | INFO | logging | Request 443ab42a-618c-4c45-9bd1-fbdb51c0b9dd started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:56:40,297 | INFO | logging | Request 443ab42a-618c-4c45-9bd1-fbdb51c0b9dd completed: GET /api/v1/health - Status: 200 - Took: 0.79ms
2024-12-13 03:56:40,297 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.33ms
2024-12-13 03:56:45,321 | INFO | logging | Request fdd8d712-b71c-41ae-8c7f-bf13691b13ba started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:56:45,322 | INFO | logging | Request fdd8d712-b71c-41ae-8c7f-bf13691b13ba completed: GET /api/v1/health - Status: 200 - Took: 0.68ms
2024-12-13 03:56:45,322 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.10ms
2024-12-13 03:56:50,353 | INFO | logging | Request 31766a9f-ab25-47d0-b2a4-38b49b8997b2 started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:56:50,354 | INFO | logging | Request 31766a9f-ab25-47d0-b2a4-38b49b8997b2 completed: GET /api/v1/health - Status: 200 - Took: 0.60ms
2024-12-13 03:56:50,354 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.00ms
2024-12-13 03:56:55,384 | INFO | logging | Request dd489c09-6348-4dbf-9778-65ebc571e779 started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:56:55,385 | INFO | logging | Request dd489c09-6348-4dbf-9778-65ebc571e779 completed: GET /api/v1/health - Status: 200 - Took: 0.57ms
2024-12-13 03:56:55,385 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 0.93ms
2024-12-13 03:57:00,414 | INFO | logging | Request eba0a572-5223-4b75-a1b2-d1720425fa30 started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:57:00,415 | INFO | logging | Request eba0a572-5223-4b75-a1b2-d1720425fa30 completed: GET /api/v1/health - Status: 200 - Took: 1.04ms
2024-12-13 03:57:00,415 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.64ms
2024-12-13 03:57:05,442 | INFO | logging | Request 812a81aa-0fc0-4a94-9746-3976074ba8cd started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:57:05,442 | INFO | logging | Request 812a81aa-0fc0-4a94-9746-3976074ba8cd completed: GET /api/v1/health - Status: 200 - Took: 0.53ms
2024-12-13 03:57:05,442 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 0.89ms
2024-12-13 03:57:10,471 | INFO | logging | Request 91226dc2-035d-454c-b835-b8d50ba3c5fc started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:57:10,472 | INFO | logging | Request 91226dc2-035d-454c-b835-b8d50ba3c5fc completed: GET /api/v1/health - Status: 200 - Took: 0.53ms
2024-12-13 03:57:10,472 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 0.76ms
2024-12-13 03:57:15,501 | INFO | logging | Request 45a7b3a5-7578-4ac1-9778-03cc369c0650 started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:57:15,502 | INFO | logging | Request 45a7b3a5-7578-4ac1-9778-03cc369c0650 completed: GET /api/v1/health - Status: 200 - Took: 0.77ms
2024-12-13 03:57:15,502 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.29ms
2024-12-13 03:57:20,543 | INFO | logging | Request 6cb34445-00d3-4485-996f-8b0c565629e6 started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:57:20,544 | INFO | logging | Request 6cb34445-00d3-4485-996f-8b0c565629e6 completed: GET /api/v1/health - Status: 200 - Took: 0.84ms
2024-12-13 03:57:20,544 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.42ms
2024-12-13 03:57:25,574 | INFO | logging | Request 1c5aad1a-352e-4fa2-a453-ecd61e07cf8c started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:57:25,574 | INFO | logging | Request 1c5aad1a-352e-4fa2-a453-ecd61e07cf8c completed: GET /api/v1/health - Status: 200 - Took: 0.77ms
2024-12-13 03:57:25,575 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.21ms
2024-12-13 03:57:30,602 | INFO | logging | Request cdf251c8-0577-47b0-9624-1647c580ab2b started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:57:30,602 | INFO | logging | Request cdf251c8-0577-47b0-9624-1647c580ab2b completed: GET /api/v1/health - Status: 200 - Took: 0.55ms
2024-12-13 03:57:30,602 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 0.83ms
2024-12-13 03:57:35,629 | INFO | logging | Request 96ebb6f8-9f13-4721-8530-2a5dd1059e7b started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:57:35,629 | INFO | logging | Request 96ebb6f8-9f13-4721-8530-2a5dd1059e7b completed: GET /api/v1/health - Status: 200 - Took: 0.56ms
2024-12-13 03:57:35,630 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 0.93ms
2024-12-13 03:57:40,660 | INFO | logging | Request c4cd5c1f-01bd-444d-a551-9cc1a2f4f91e started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:57:40,660 | INFO | logging | Request c4cd5c1f-01bd-444d-a551-9cc1a2f4f91e completed: GET /api/v1/health - Status: 200 - Took: 0.95ms
2024-12-13 03:57:40,661 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.43ms
2024-12-13 03:57:45,692 | INFO | logging | Request 0181a40c-fa86-489a-8f94-96311eb829ee started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:57:45,693 | INFO | logging | Request 0181a40c-fa86-489a-8f94-96311eb829ee completed: GET /api/v1/health - Status: 200 - Took: 0.78ms
2024-12-13 03:57:45,693 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.37ms
2024-12-13 03:57:50,727 | INFO | logging | Request b409d174-1b58-4256-a7c9-60a7d49259d8 started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:57:50,727 | INFO | logging | Request b409d174-1b58-4256-a7c9-60a7d49259d8 completed: GET /api/v1/health - Status: 200 - Took: 0.68ms
2024-12-13 03:57:50,728 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.13ms
2024-12-13 03:57:55,755 | INFO | logging | Request a3e41709-bd9c-4df3-9cf6-481d993764aa started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:57:55,755 | INFO | logging | Request a3e41709-bd9c-4df3-9cf6-481d993764aa completed: GET /api/v1/health - Status: 200 - Took: 0.55ms
2024-12-13 03:57:55,756 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 0.95ms
2024-12-13 03:58:00,782 | INFO | logging | Request d54042d9-55e7-4024-a07e-f80385408945 started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:58:00,783 | INFO | logging | Request d54042d9-55e7-4024-a07e-f80385408945 completed: GET /api/v1/health - Status: 200 - Took: 0.76ms
2024-12-13 03:58:00,783 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.38ms
2024-12-13 03:58:12,157 | INFO | logging | Request c8537d96-403a-4ee5-9148-0b912dc25681 started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:58:12,158 | INFO | logging | Request c8537d96-403a-4ee5-9148-0b912dc25681 completed: GET /api/v1/health - Status: 200 - Took: 0.94ms
2024-12-13 03:58:12,159 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.55ms
2024-12-13 03:58:13,835 | INFO | logging | Request 2393d320-ee9e-45e2-bbcc-d7f8b1ea794b started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:58:13,835 | INFO | logging | Request 2393d320-ee9e-45e2-bbcc-d7f8b1ea794b completed: GET /api/v1/health - Status: 200 - Took: 0.80ms
2024-12-13 03:58:13,836 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.45ms
2024-12-13 03:58:19,179 | INFO | logging | Request 6a01973f-c522-4c88-bb86-2afb0aa19723 started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:58:19,180 | INFO | logging | Request 6a01973f-c522-4c88-bb86-2afb0aa19723 completed: GET /api/v1/health - Status: 200 - Took: 0.76ms
2024-12-13 03:58:19,181 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.35ms
2024-12-13 03:58:24,211 | INFO | logging | Request ce4173d0-0fab-4f4c-9f7b-44a1475e91b2 started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:58:24,212 | INFO | logging | Request ce4173d0-0fab-4f4c-9f7b-44a1475e91b2 completed: GET /api/v1/health - Status: 200 - Took: 0.84ms
2024-12-13 03:58:24,212 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.28ms
2024-12-13 03:58:29,237 | INFO | logging | Request 214ef3ac-642e-4e12-9c17-7b1a9337b10a started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:58:29,238 | INFO | logging | Request 214ef3ac-642e-4e12-9c17-7b1a9337b10a completed: GET /api/v1/health - Status: 200 - Took: 0.58ms
2024-12-13 03:58:29,238 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 0.92ms
2024-12-13 03:58:34,280 | INFO | logging | Request e451906b-5bbe-4d6c-8ffc-79f4c0430368 started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:58:34,281 | INFO | logging | Request e451906b-5bbe-4d6c-8ffc-79f4c0430368 completed: GET /api/v1/health - Status: 200 - Took: 0.92ms
2024-12-13 03:58:34,281 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.46ms
2024-12-13 03:58:39,340 | INFO | logging | Request 9117bcf4-b7a9-482e-8c6f-2e44cca5070b started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:58:39,341 | INFO | logging | Request 9117bcf4-b7a9-482e-8c6f-2e44cca5070b completed: GET /api/v1/health - Status: 200 - Took: 1.53ms
2024-12-13 03:58:39,342 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 2.64ms
2024-12-13 03:58:44,372 | INFO | logging | Request fe6d491d-6e51-464b-9b70-6800808c30d6 started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:58:44,372 | INFO | logging | Request fe6d491d-6e51-464b-9b70-6800808c30d6 completed: GET /api/v1/health - Status: 200 - Took: 0.53ms
2024-12-13 03:58:44,373 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 0.93ms
2024-12-13 03:58:49,403 | INFO | logging | Request a1fbd9f9-1e39-4b31-81d6-31bd74820b63 started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:58:49,404 | INFO | logging | Request a1fbd9f9-1e39-4b31-81d6-31bd74820b63 completed: GET /api/v1/health - Status: 200 - Took: 0.80ms
2024-12-13 03:58:49,404 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.26ms
2024-12-13 03:58:54,435 | INFO | logging | Request 7c8331e5-c9f5-4f71-b7c1-0e9df7e368ef started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:58:54,435 | INFO | logging | Request 7c8331e5-c9f5-4f71-b7c1-0e9df7e368ef completed: GET /api/v1/health - Status: 200 - Took: 0.47ms
2024-12-13 03:58:54,435 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 0.74ms
2024-12-13 03:58:59,470 | INFO | logging | Request f48f585f-45eb-4d76-b06a-ec316f077ac3 started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:58:59,470 | INFO | logging | Request f48f585f-45eb-4d76-b06a-ec316f077ac3 completed: GET /api/v1/health - Status: 200 - Took: 0.47ms
2024-12-13 03:58:59,470 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 0.89ms
2024-12-13 03:59:04,531 | INFO | logging | Request ed0d6f15-ac4d-49bd-81aa-78e439ca703d started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:59:04,532 | INFO | logging | Request ed0d6f15-ac4d-49bd-81aa-78e439ca703d completed: GET /api/v1/health - Status: 200 - Took: 1.02ms
2024-12-13 03:59:04,533 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 2.22ms
2024-12-13 03:59:09,565 | INFO | logging | Request acdbf478-635b-462a-a752-6ae06d5f5ab1 started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:59:09,566 | INFO | logging | Request acdbf478-635b-462a-a752-6ae06d5f5ab1 completed: GET /api/v1/health - Status: 200 - Took: 0.73ms
2024-12-13 03:59:09,566 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.10ms
2024-12-13 03:59:16,311 | INFO | logging | Request 1a0b78f2-fb72-436a-b122-f1d64a779319 started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:59:16,311 | INFO | logging | Request 1a0b78f2-fb72-436a-b122-f1d64a779319 completed: GET /api/v1/health - Status: 200 - Took: 0.81ms
2024-12-13 03:59:16,312 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.35ms
2024-12-13 03:59:21,369 | INFO | logging | Request 3ef743c7-cf28-4b6b-921c-48535be0756b started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:59:21,370 | INFO | logging | Request 3ef743c7-cf28-4b6b-921c-48535be0756b completed: GET /api/v1/health - Status: 200 - Took: 0.61ms
2024-12-13 03:59:21,370 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.18ms
2024-12-13 03:59:28,801 | INFO | logging | Request 73c88de0-5c7d-45f1-8bf0-b51b5cfed879 started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:59:28,802 | INFO | logging | Request 73c88de0-5c7d-45f1-8bf0-b51b5cfed879 completed: GET /api/v1/health - Status: 200 - Took: 0.79ms
2024-12-13 03:59:28,802 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 1.43ms
2024-12-13 03:59:33,849 | INFO | logging | Request 59d41804-4e07-4bb6-87e7-601383ff14e3 started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:59:33,851 | INFO | logging | Request 59d41804-4e07-4bb6-87e7-601383ff14e3 completed: GET /api/v1/health - Status: 200 - Took: 1.86ms
2024-12-13 03:59:33,852 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 2.98ms
2024-12-13 03:59:35,443 | INFO | logging | Request 2d2d0c95-0534-4eed-902e-88a196241a40 started: POST /api/v1/chat - Client: 172.19.0.6
2024-12-13 03:59:38,886 | INFO | logging | Request 9f7d950e-fb11-4105-834b-8390cf38db08 started: GET /api/v1/health - Client: 127.0.0.1
2024-12-13 03:59:38,904 | INFO | logging | Request 9f7d950e-fb11-4105-834b-8390cf38db08 completed: GET /api/v1/health - Status: 200 - Took: 18.09ms
2024-12-13 03:59:38,904 | DEBUG | timing | Request processed: GET /api/v1/health - Took: 18.53ms
2024-12-13 03:59:42,726 | INFO | store | Initialized VectorStore with model: all-MiniLM-L6-v2
2024-12-13 03:59:42,729 | INFO | chat | Calling VectorStore.similarity_search
2024-12-13 03:59:42,729 | INFO | store | Running similarity search for query='Considerando que el texto menciona la importancia del conocimiento del mundo para resolver ambigüedades, ¿cómo podría afectar esto al desarrollo de sistemas de PLN para lenguas minoritarias con menos datos disponibles?' with filter_conditions={}
